"valor","unidade_da_federacao","ano","cor_ou_raca","religiao"
7323,"Rio Grande do Sul","2010","Parda","Evangélica de origem pentecostal"
150,"Rio Grande do Sul","2010","Parda","Evangélica de origem pentecostal"
51,"Rio Grande do Sul","2010","Parda","Outras Religiões"
209,"Rio Grande do Sul","2010","Parda","Outras Religiões"
34914,"Rio Grande do Sul","2010","Parda","Outras Religiões"
61645,"Rio Grande do Sul","2010","Parda","Outras Religiões"
4691,"Rio Grande do Sul","2010","Parda","Outras Religiões"
4235,"Rio Grande do Sul","2010","Parda","Outras cristãs"
6976,"Rio Grande do Sul","2010","Parda","Outras cristãs"
432,"Rio Grande do Sul","2010","Parda","Outras Religiões"
27763,"Rio Grande do Sul","2010","Parda","Outras Religiões"
28110,"Rio Grande do Sul","2010","Parda","Religiões Afro-brasileiras"
24999,"Rio Grande do Sul","2010","Parda","Outras Religiões"
1495,"Rio Grande do Sul","2010","Parda","Outras Religiões"
1616,"Rio Grande do Sul","2010","Parda","Religiões Afro-brasileiras"
76,"Rio Grande do Sul","2010","Parda","Outras Religiões"
10,"Rio Grande do Sul","2010","Parda","Outras Religiões"
427,"Rio Grande do Sul","2010","Parda","Outras Religiões"
608,"Rio Grande do Sul","2010","Parda","Outras Religiões"
351,"Rio Grande do Sul","2010","Parda","Outras Religiões"
257,"Rio Grande do Sul","2010","Parda","Outras Religiões"
27,"Rio Grande do Sul","2010","Parda","Outras Religiões"
191,"Rio Grande do Sul","2010","Parda","Outras Religiões"
677,"Rio Grande do Sul","2010","Parda","Outras Religiões"
72,"Rio Grande do Sul","2010","Parda","Outras Religiões"
19,"Rio Grande do Sul","2010","Parda","Outras Religiões"
91116,"Rio Grande do Sul","2010","Parda","Sem religião"
84770,"Rio Grande do Sul","2010","Parda","Sem religião"
5567,"Rio Grande do Sul","2010","Parda","Sem religião"
778,"Rio Grande do Sul","2010","Parda","Sem religião"
4183,"Rio Grande do Sul","2010","Parda","Outras Religiões"
4060,"Rio Grande do Sul","2010","Parda","Outras Religiões"
123,"Rio Grande do Sul","2010","Parda","Outras Religiões"
1035,"Rio Grande do Sul","2010","Parda","Outras Religiões"
54,"Rio Grande do Sul","2010","Parda","Outras Religiões"
15409,"Rio Grande do Sul","2010","Indígena","Católica"
126,"Rio Grande do Sul","2010","Indígena","Católica"
11332,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
206,"Rio Grande do Sul","2010","Indígena","Evangélica de Missão"
73,"Rio Grande do Sul","2010","Indígena","Evangélica de Missão"
9,"Rio Grande do Sul","2010","Indígena","Evangélica de Missão"
25,"Rio Grande do Sul","2010","Indígena","Evangélica de Missão"
99,"Rio Grande do Sul","2010","Indígena","Evangélica de Missão"
8469,"Rio Grande do Sul","2010","Indígena","Evangélica de origem pentecostal"
5697,"Rio Grande do Sul","2010","Indígena","Evangélica de origem pentecostal"
63,"Rio Grande do Sul","2010","Indígena","Evangélica de origem pentecostal"
52,"Rio Grande do Sul","2010","Indígena","Evangélica de origem pentecostal"
301,"Rio Grande do Sul","2010","Indígena","Evangélica de origem pentecostal"
352,"Rio Grande do Sul","2010","Indígena","Evangélica de origem pentecostal"
349,"Rio Grande do Sul","2010","Indígena","Evangélica de origem pentecostal"
1654,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
2657,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
61,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
63,"Rio Grande do Sul","2010","Indígena","Outras cristãs"
95,"Rio Grande do Sul","2010","Indígena","Outras cristãs"
19,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
562,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
593,"Rio Grande do Sul","2010","Indígena","Religiões Afro-brasileiras"
517,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
38,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
38,"Rio Grande do Sul","2010","Indígena","Religiões Afro-brasileiras"
29,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
7,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
189,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
4184,"Rio Grande do Sul","2010","Indígena","Sem religião"
3831,"Rio Grande do Sul","2010","Indígena","Sem religião"
341,"Rio Grande do Sul","2010","Indígena","Sem religião"
12,"Rio Grande do Sul","2010","Indígena","Sem religião"
463,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
463,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
22,"Rio Grande do Sul","2010","Indígena","Outras Religiões"
4,"Rio Grande do Sul","2010","Sem declaração","Católica"
114,"Rio Grande do Sul","2010","Sem declaração","Outras Religiões"
708956,"Mato Grosso do Sul","2010","Branca","Católica"
1601,"Mato Grosso do Sul","2010","Branca","Católica"
1547,"Mato Grosso do Sul","2010","Branca","Católica"
288123,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
66685,"Mato Grosso do Sul","2010","Branca","Evangélica de Missão"
4339,"Mato Grosso do Sul","2010","Branca","Evangélica de Missão"
10598,"Mato Grosso do Sul","2010","Branca","Evangélica de Missão"
1728,"Mato Grosso do Sul","2010","Branca","Evangélica de Missão"
35115,"Mato Grosso do Sul","2010","Branca","Evangélica de Missão"
392,"Mato Grosso do Sul","2010","Branca","Evangélica de Missão"
14328,"Mato Grosso do Sul","2010","Branca","Evangélica de Missão"
184,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
152702,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
48078,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
23418,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
1493,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
11298,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
11569,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
101,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
7766,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
172,"Mato Grosso do Sul","2010","Branca","Evangélica de origem pentecostal"
81,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
46,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
918,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
47760,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
68736,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
8968,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
2041,"Mato Grosso do Sul","2010","Branca","Outras cristãs"
6082,"Mato Grosso do Sul","2010","Branca","Outras cristãs"
602,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
30047,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
1587,"Mato Grosso do Sul","2010","Branca","Religiões Afro-brasileiras"
1266,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
309,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
13,"Mato Grosso do Sul","2010","Branca","Religiões Afro-brasileiras"
148,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
6,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
1716,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
1417,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
617,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
800,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
97,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
761,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
770,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
228,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
117,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
86502,"Mato Grosso do Sul","2010","Branca","Sem religião"
82611,"Mato Grosso do Sul","2010","Branca","Sem religião"
3214,"Mato Grosso do Sul","2010","Branca","Sem religião"
677,"Mato Grosso do Sul","2010","Branca","Sem religião"
4297,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
4258,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
40,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
1590,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
80,"Mato Grosso do Sul","2010","Branca","Outras Religiões"
66965,"Mato Grosso do Sul","2010","Preta","Católica"
297,"Mato Grosso do Sul","2010","Preta","Católica"
196,"Mato Grosso do Sul","2010","Preta","Católica"
33014,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
5708,"Mato Grosso do Sul","2010","Preta","Evangélica de Missão"
240,"Mato Grosso do Sul","2010","Preta","Evangélica de Missão"
564,"Mato Grosso do Sul","2010","Preta","Evangélica de Missão"
177,"Mato Grosso do Sul","2010","Preta","Evangélica de Missão"
3451,"Mato Grosso do Sul","2010","Preta","Evangélica de Missão"
18,"Mato Grosso do Sul","2010","Preta","Evangélica de Missão"
1253,"Mato Grosso do Sul","2010","Preta","Evangélica de Missão"
5,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
19275,"Mato Grosso do Sul","2010","Preta","Evangélica de origem pentecostal"
7039,"Mato Grosso do Sul","2010","Preta","Evangélica de origem pentecostal"
2205,"Mato Grosso do Sul","2010","Preta","Evangélica de origem pentecostal"
123,"Mato Grosso do Sul","2010","Preta","Evangélica de origem pentecostal"
1241,"Mato Grosso do Sul","2010","Preta","Evangélica de origem pentecostal"
1797,"Mato Grosso do Sul","2010","Preta","Evangélica de origem pentecostal"
1070,"Mato Grosso do Sul","2010","Preta","Evangélica de origem pentecostal"
6,"Mato Grosso do Sul","2010","Preta","Evangélica de origem pentecostal"
102,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
5691,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
8031,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
1024,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
15,"Mato Grosso do Sul","2010","Preta","Outras cristãs"
642,"Mato Grosso do Sul","2010","Preta","Outras cristãs"
54,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
1855,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
429,"Mato Grosso do Sul","2010","Preta","Religiões Afro-brasileiras"
319,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
110,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
19,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
144,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
118,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
69,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
49,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
16,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
163,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
27,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
13721,"Mato Grosso do Sul","2010","Preta","Sem religião"
13037,"Mato Grosso do Sul","2010","Preta","Sem religião"
609,"Mato Grosso do Sul","2010","Preta","Sem religião"
75,"Mato Grosso do Sul","2010","Preta","Sem religião"
537,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
528,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
9,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
177,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
29,"Mato Grosso do Sul","2010","Preta","Outras Religiões"
17347,"Mato Grosso do Sul","2010","Amarela","Católica"
32,"Mato Grosso do Sul","2010","Amarela","Católica"
6514,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
1400,"Mato Grosso do Sul","2010","Amarela","Evangélica de Missão"
183,"Mato Grosso do Sul","2010","Amarela","Evangélica de Missão"
9,"Mato Grosso do Sul","2010","Amarela","Evangélica de Missão"
827,"Mato Grosso do Sul","2010","Amarela","Evangélica de Missão"
375,"Mato Grosso do Sul","2010","Amarela","Evangélica de Missão"
5,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
3100,"Mato Grosso do Sul","2010","Amarela","Evangélica de origem pentecostal"
1027,"Mato Grosso do Sul","2010","Amarela","Evangélica de origem pentecostal"
364,"Mato Grosso do Sul","2010","Amarela","Evangélica de origem pentecostal"
8,"Mato Grosso do Sul","2010","Amarela","Evangélica de origem pentecostal"
181,"Mato Grosso do Sul","2010","Amarela","Evangélica de origem pentecostal"
393,"Mato Grosso do Sul","2010","Amarela","Evangélica de origem pentecostal"
128,"Mato Grosso do Sul","2010","Amarela","Evangélica de origem pentecostal"
18,"Mato Grosso do Sul","2010","Amarela","Evangélica de origem pentecostal"
21,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
961,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
2014,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
199,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
9,"Mato Grosso do Sul","2010","Amarela","Outras cristãs"
121,"Mato Grosso do Sul","2010","Amarela","Outras cristãs"
26,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
630,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
31,"Mato Grosso do Sul","2010","Amarela","Religiões Afro-brasileiras"
11,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
20,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
726,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
543,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
73,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
470,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
14,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
2909,"Mato Grosso do Sul","2010","Amarela","Sem religião"
2742,"Mato Grosso do Sul","2010","Amarela","Sem religião"
64,"Mato Grosso do Sul","2010","Amarela","Sem religião"
103,"Mato Grosso do Sul","2010","Amarela","Sem religião"
260,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
260,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
71,"Mato Grosso do Sul","2010","Amarela","Outras Religiões"
642654,"Mato Grosso do Sul","2010","Parda","Católica"
1156,"Mato Grosso do Sul","2010","Parda","Católica"
1107,"Mato Grosso do Sul","2010","Parda","Católica"
292951,"Mato Grosso do Sul","2010","Parda","Outras Religiões"
46945,"Mato Grosso do Sul","2010","Parda","Evangélica de Missão"
911,"Mato Grosso do Sul","2010","Parda","Evangélica de Missão"
6718,"Mato Grosso do Sul","2010","Parda","Evangélica de Missão"
1423,"Mato Grosso do Sul","2010","Parda","Evangélica de Missão"
25361,"Mato Grosso do Sul","2010","Parda","Evangélica de Missão"
121,"Mato Grosso do Sul","2010","Parda","Evangélica de Missão"
12242,"Mato Grosso do Sul","2010","Parda","Evangélica de Missão"
169,"Mato Grosso do Sul","2010","Parda","Outras Religiões"
179750,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
58459,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
20024,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
1791,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
13511,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
14305,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
173,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
12949,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
75,"Mato Grosso do Sul","2010","Parda","Evangélica de origem pentecostal"
133,"Mato Grosso do Sul","2010","Parda","Outras Religiões"
92,"Mato Grosso do Sul","2010","Parda","Outras Religiões"
1573,"Mato Grosso do Sul","2010","Parda","Outras Religiões"
56665,"Mato Grosso do Sul","2010","Parda","Outras Religiões"
66256,"Mato Grosso do Sul","2010","Parda","Outras Religiões"
8022,"Mato Grosso do Sul","2010","Parda","Outras Religiões"
1102,"Mato Grosso do Sul","2010","Parda","Outras cristãs"
